property_id,address,neighbourhood,ward,assessed_value,garage,latitude,longitude,lot_size_sf,total_living_area_sf,year_built,land_value,improvement_value,bedrooms,bathrooms,basement,property_type,property_use,building_age,price_per_sqft,land_to_building_ratio,annual_tax
10000642,"384 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,441500,Y,53.6090898,-113.5543013,426.793,126.9,2003,154525,286975,4,2,Partially Finished,Duplex,Residential,22,3479.117415,3.36322301,5298
10000643,"386 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,487000,Y,53.60908912,-113.554117,426.794,168.3,2003,170450,316550,4,2.5,Finished,Single Family Home,Residential,22,2893.642305,2.535912062,5844
10000644,"388 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,466000,Y,53.60908843,-113.5539328,426.795,162.8,2003,163100,302900,4,2.5,Partially Finished,Single Family Home,Owner Occupied,22,2862.407862,2.621590909,5592
10000645,"390 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,536000,Y,53.60908774,-113.5537484,426.798,217.2,2003,187600,348400,4,2.5,Finished,Single Family Home,Residential,22,2467.771639,1.965,6432
10000646,"354 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,536500,Y,53.60848019,-113.5547037,525.782,203.4,2002,187775,348725,4,2.5,Partially Finished,Single Family Home,Residential,23,2637.659784,2.584965585,6438
10000647,"356 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,559500,Y,53.60861382,-113.5547042,518.832,226.9,2003,195825,363675,4,2.5,Partially Finished,Condominium,Residential,22,2465.843984,2.286610842,6714
10000648,"358 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,477500,Y,53.60874541,-113.5547047,474.927,131.4,2002,167125,310375,4,2.5,Finished,Single Family Home,Residential,23,3633.942161,3.614360731,5730
10000649,"360 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,522000,Y,53.60887242,-113.5547051,480,123.4,2003,182700,339300,4,2.5,None,Condominium,Residential,22,4230.145867,3.889789303,6264
10000650,"353 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,478500,Y,53.60830315,-113.5555592,472.03,173.2,2003,167475,311025,4,2.5,Partially Finished,Townhouse,Residential,22,2762.702079,2.72534642,5742
10000651,"351 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,490000,Y,53.60819951,-113.555526,597.641,174.7,2003,171500,318500,4,2.5,Finished,Single Family Home,Residential,22,2804.808243,3.420955924,5880
10000652,"349 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,494000,Y,53.60812339,-113.555252,432.06,178.9,2002,172900,321100,4,2.5,Finished,Duplex,Owner Occupied,23,2761.319173,2.41509223,5928
10000653,"347 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,502500,Y,53.60810885,-113.555028,404.998,191.3,2002,175875,326625,4,2.5,Finished,Duplex,Residential,23,2626.764245,2.117083116,6030
10000654,"345 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,531500,Y,53.60808996,-113.5548546,408.843,215.9,2003,186025,345475,4,2.5,Partially Finished,Single Family Home,Residential,22,2461.787865,1.893668365,6378
10000655,"343 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,455500,Y,53.60806538,-113.5546827,409.893,161.3,2002,159425,296075,4,2.5,Finished,Duplex,Residential,23,2823.930564,2.541184129,5466
10000656,"341 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,476000,Y,53.60804244,-113.5545102,408.844,176,2003,166600,309400,4,2.5,Partially Finished,Condominium,Rental Property,22,2704.545455,2.322977273,5712
10000657,"339 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,520000,Y,53.60802116,-113.5543375,408.844,203.4,2002,182000,338000,4,2.5,Unfinished,Condominium,Residential,23,2556.53884,2.010049164,6240
10000658,"337 CALDERON CRESCENT NW Edmonton, AB",CUMBERLAND,Anirniq Ward,537000,Y,53.60800167,-113.5541641,408.844,217.4,2003,187950,349050,4,2.5,Finished,Single Family Home,Rental Property,22,2470.101196,1.880607176,6444
10000662,"906 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,831000,Y,53.44762462,-113.5686858,638.387,263.6,2003,290850,540150,5,3.5,Renovated,Single Family Home,Owner Occupied,22,3152.503794,2.421801973,9972
10000663,"908 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,713500,Y,53.44762476,-113.5684345,630.604,214.1,2003,249725,463775,5,3,Partially Finished,Single Family Home,Residential,22,3332.554881,2.945371322,8562
10000664,"910 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,658000,Y,53.4476249,-113.5681796,531.833,162.6,2003,230300,427700,5,3,Partially Finished,Single Family Home,Residential,22,4046.740467,3.270805658,7896
10000665,"912 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,696000,Y,53.44762501,-113.567969,531.836,166.7,2003,243600,452400,5,3,Walkout,Condominium,Residential,22,4175.164967,3.190377924,8352
10000666,"914 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,816000,Y,53.44762513,-113.5677583,531.839,203.1,2003,285600,530400,5,3.5,Unfinished,Single Family Home,Owner Occupied,22,4017.725258,2.618606598,9792
10000667,"916 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,644000,Y,53.44762524,-113.5675476,531.842,194.2,2003,225400,418600,5,3,Unfinished,Single Family Home,Residential,22,3316.168898,2.738630278,7728
10000668,"918 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,675000,Y,53.44762535,-113.5673368,531.845,191.5,2003,236250,438750,5,3,Walkout,Townhouse,Owner Occupied,22,3524.804178,2.777258486,8100
10000669,"920 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,648000,Y,53.44762546,-113.5671261,531.849,209.1,2004,226800,421200,5,3,Partially Finished,Single Family Home,Residential,21,3098.995696,2.543515065,7776
10000670,"922 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,626500,Y,53.44762558,-113.5669154,531.731,194.6,2003,219275,407225,5,3,Renovated,Single Family Home,Rental Property,22,3219.42446,2.732430627,7518
10000671,"924 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,712000,Y,53.44762651,-113.5667047,490.144,242.9,2005,249200,462800,5,3,Finished,Condominium,Residential,20,2931.247427,2.017883903,8544
10000672,"926 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,757500,Y,53.44764861,-113.5664105,560.6,251.7,2004,265125,492375,5,3,Finished,Single Family Home,Residential,21,3009.535161,2.227254668,9090
10000673,"928 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,698500,Y,53.44762373,-113.5661392,939.779,144.6,2005,244475,454025,5,3,Walkout,Single Family Home,Investment Property,20,4830.567082,6.499163209,8382
10000674,"930 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,798000,Y,53.44751461,-113.5660918,682.248,247.6,2004,279300,518700,5,3,Renovated,Executive Home,Owner Occupied,21,3222.940226,2.755444265,9576
10000675,"932 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,844500,Y,53.44720914,-113.566092,802.459,183.4,2005,295575,548925,5,3.5,Partially Finished,Executive Home,Owner Occupied,20,4604.689204,4.375458015,10134
10000676,"927 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,768000,Y,53.44711854,-113.5663082,732.228,151.1,2004,268800,499200,5,3,Finished,Single Family Home,Residential,21,5082.726671,4.845982793,9216
10000677,"925 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,740000,Y,53.4471298,-113.5666215,484.078,260.6,2004,259000,481000,5,3,Walkout,Single Family Home,Residential,21,2839.600921,1.857551804,8880
10000678,"923 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,784000,Y,53.44713591,-113.5668582,559.41,207,2004,274400,509600,5,3,Finished,Estate Property,Rental Property,21,3787.439614,2.702463768,9408
10000679,"921 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,737500,Y,53.44713581,-113.5670871,562.554,216,2004,258125,479375,5,3,Walkout,Condominium,Residential,21,3414.351852,2.604416667,8850
10000680,"919 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,779000,Y,53.44713569,-113.567316,562.549,232,2004,272650,506350,5,3,Walkout,Single Family Home,Residential,21,3357.758621,2.424780172,9348
10000681,"917 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,862500,Y,53.44713556,-113.5675449,562.546,287.7,2004,301875,560625,5,3.5,Finished,Executive Home,Owner Occupied,21,2997.914494,1.955321515,10350
10000682,"915 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,795500,Y,53.44713544,-113.5677698,542.94,274.5,2004,278425,517075,5,3,Walkout,Single Family Home,Residential,21,2897.996357,1.977923497,9546
10000683,"913 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,833500,Y,53.44713533,-113.5679901,540.013,284,2004,291725,541775,5,3.5,Finished,Executive Home,Owner Occupied,21,2934.859155,1.901454225,10002
10000684,"911 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,761500,Y,53.44713521,-113.5682099,539.991,234.6,2004,266525,494975,5,3,Walkout,Estate Property,Residential,21,3245.950554,2.301751918,9138
10000685,"909 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,697500,Y,53.44713509,-113.5684296,539.971,203.5,2004,244125,453375,5,3,Renovated,Single Family Home,Owner Occupied,21,3427.518428,2.653420147,8370
10000686,"907 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,720500,Y,53.44713497,-113.5686493,539.968,211.5,2003,252175,468325,5,3,Partially Finished,Single Family Home,Residential,22,3406.619385,2.553040189,8646
10000687,"905 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,721000,Y,53.44713485,-113.568869,539.958,232.7,2003,252350,468650,5,3,Partially Finished,Duplex,Owner Occupied,22,3098.40997,2.320403954,8652
10000688,"903 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,785500,Y,53.44713471,-113.5691081,607.553,271.8,2007,274925,510575,5,3,Walkout,Single Family Home,Residential,18,2889.992642,2.235294334,9426
10000689,"904 THOMPSON PLACE NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,728500,Y,53.44762451,-113.5689177,698.437,157.6,2003,254975,473525,5,3,Finished,Single Family Home,Residential,22,4622.461929,4.431706853,8742
10000691,"3125 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,361500,Y,53.4611737,-113.3858588,366.688,120,2004,126525,234975,3,2,Unfinished,Duplex,Residential,21,3012.5,3.055733333,4338
10000692,"3123 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,356500,Y,53.46117434,-113.3857047,273.279,120,2004,124775,231725,3,2,None,Single Family Home,Residential,21,2970.833333,2.277325,4278
10000693,"3121 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,343000,Y,53.46117418,-113.3855918,273.639,112.6,2003,120050,222950,3,1.5,Partially Finished,Single Family Home,Residential,22,3046.181172,2.430186501,4116
10000694,"3119 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,357500,Y,53.46117391,-113.3854789,273.638,112.6,2003,125125,232375,3,2,Finished,Condominium,Residential,22,3174.955595,2.43017762,4290
10000695,"3117 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,347000,Y,53.46117364,-113.385366,273.635,106.7,2003,121450,225550,3,1.5,Finished,Single Family Home,Residential,22,3252.108716,2.56452671,4164
10000696,"3115 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46117336,-113.3852531,273.632,106.7,2003,116200,215800,3,1.5,Unfinished,Single Family Home,Residential,22,3111.527648,2.564498594,3984
10000697,"3113 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,346000,Y,53.46117309,-113.3851402,273.63,106.7,2003,121100,224900,3,1.5,Unfinished,Single Family Home,Residential,22,3242.736645,2.56447985,4152
10000698,"3111 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46117283,-113.3850273,273.629,106.7,2003,116200,215800,3,1.5,Unfinished,Condominium,Rental Property,22,3111.527648,2.564470478,3984
10000699,"3109 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,344000,Y,53.46117254,-113.3849106,291.868,112.6,2003,120400,223600,3,1.5,Finished,Single Family Home,Residential,22,3055.062167,2.592078153,4128
10000700,"3107 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,344000,Y,53.46117225,-113.3847902,291.865,112.6,2003,120400,223600,3,1.5,Partially Finished,Single Family Home,Residential,22,3055.062167,2.59205151,4128
10000701,"3105 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,346000,Y,53.46117196,-113.3846698,291.863,112.6,2004,121100,224900,3,1.5,Finished,Condominium,Residential,21,3072.824156,2.592033748,4152
10000702,"3103 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,346000,Y,53.46117167,-113.3845493,291.861,112.6,2004,121100,224900,3,1.5,None,Condominium,Residential,21,3072.824156,2.592015986,4152
10000703,"3037 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,346000,Y,53.46117138,-113.3844289,291.858,112.6,2004,121100,224900,3,1.5,Partially Finished,Single Family Home,Residential,21,3072.824156,2.591989343,4152
10000704,"3035 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,346000,Y,53.46117109,-113.3843084,291.856,112.6,2004,121100,224900,3,1.5,Unfinished,Single Family Home,Owner Occupied,21,3072.824156,2.591971581,4152
10000705,"3033 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,340500,Y,53.4611708,-113.384188,291.853,112.9,2003,119175,221325,3,1.5,Partially Finished,Single Family Home,Residential,22,3015.943313,2.585057573,4086
10000706,"3031 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,340500,Y,53.46117051,-113.3840676,291.85,112.9,2003,119175,221325,3,1.5,None,Duplex,Owner Occupied,22,3015.943313,2.585031001,4086
10000707,"3029 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,333000,Y,53.46117023,-113.3839471,291.849,106.7,2003,116550,216450,3,1.5,Unfinished,Duplex,Owner Occupied,22,3120.899719,2.735229616,3996
10000708,"3027 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,333000,Y,53.46116994,-113.3838269,290.787,106.7,2003,116550,216450,3,1.5,Unfinished,Single Family Home,Residential,22,3120.899719,2.725276476,3996
10000709,"3025 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,343500,Y,53.46116965,-113.3837105,273.603,106.7,2003,120225,223275,3,1.5,None,Townhouse,Residential,22,3219.306467,2.564226804,4122
10000710,"3023 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,337000,Y,53.46116938,-113.3835976,273.601,106.7,2003,117950,219050,3,1.5,Finished,Single Family Home,Investment Property,22,3158.388004,2.56420806,4044
10000711,"3021 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46116911,-113.3834847,273.599,106.7,2003,116200,215800,3,1.5,Unfinished,Condominium,Residential,22,3111.527648,2.564189316,3984
10000712,"3019 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46116883,-113.3833718,273.597,106.7,2003,116200,215800,3,1.5,Unfinished,Duplex,Owner Occupied,22,3111.527648,2.564170572,3984
10000713,"3017 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46116857,-113.3832588,273.619,106.7,2003,116200,215800,3,1.5,Partially Finished,Single Family Home,Residential,22,3111.527648,2.564376757,3984
10000714,"3015 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46116829,-113.3831459,273.592,106.7,2003,116200,215800,3,1.5,Partially Finished,Townhouse,Rental Property,22,3111.527648,2.564123711,3984
10000715,"3013 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46116802,-113.383033,273.59,106.7,2003,116200,215800,3,1.5,Unfinished,Condominium,Residential,22,3111.527648,2.564104967,3984
10000716,"3011 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,337000,Y,53.46116774,-113.3829201,273.588,106.7,2003,117950,219050,3,1.5,Unfinished,Duplex,Residential,22,3158.388004,2.564086223,4044
10000717,"3009 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,339000,Y,53.46116747,-113.3828072,273.586,106.7,2003,118650,220350,3,1.5,Partially Finished,Single Family Home,Residential,22,3177.132146,2.564067479,4068
10000718,"3007 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,339000,Y,53.4611672,-113.3826943,273.584,106.7,2003,118650,220350,3,1.5,Partially Finished,Duplex,Owner Occupied,22,3177.132146,2.564048735,4068
10000719,"3005 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46116693,-113.3825814,273.582,106.7,2003,116200,215800,3,1.5,Finished,Single Family Home,Residential,22,3111.527648,2.564029991,3984
10000720,"3003 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,337500,Y,53.46116654,-113.382423,496.623,106.7,2003,118125,219375,3,1.5,Unfinished,Single Family Home,Residential,22,3163.074039,4.654386129,4050
10000721,"3130 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,339000,Y,53.46163096,-113.3860393,357.919,112.9,2003,118650,220350,3,1.5,None,Single Family Home,Owner Occupied,22,3002.657219,3.170230292,4068
10000722,"3128 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,340500,Y,53.46164313,-113.385881,285.977,112.9,2003,119175,221325,3,1.5,None,Single Family Home,Residential,22,3015.943313,2.533011515,4086
10000723,"3126 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,355000,Y,53.46165224,-113.385758,295.364,112.9,2003,124250,230750,3,2,Unfinished,Single Family Home,Owner Occupied,22,3144.375554,2.61615589,4260
10000724,"3124 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,343500,Y,53.46165478,-113.3856305,278.169,112.9,2003,120225,223275,3,1.5,Partially Finished,Townhouse,Residential,22,3042.5155,2.463852967,4122
10000725,"3122 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,345000,Y,53.46165465,-113.385516,273.646,112.6,2004,120750,224250,3,1.5,Unfinished,Condominium,Residential,21,3063.943162,2.430248668,4140
10000726,"3120 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,334000,Y,53.46165437,-113.385403,273.645,106.7,2004,116900,217100,3,1.5,Unfinished,Single Family Home,Residential,21,3130.27179,2.564620431,4008
10000727,"3118 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,334000,Y,53.46165411,-113.3852901,273.645,106.7,2004,116900,217100,3,1.5,Partially Finished,Single Family Home,Owner Occupied,21,3130.27179,2.564620431,4008
10000728,"3116 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,334000,Y,53.46165383,-113.3851772,273.645,106.7,2004,116900,217100,3,1.5,Partially Finished,Single Family Home,Residential,21,3130.27179,2.564620431,4008
10000729,"3114 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,341500,Y,53.46165356,-113.3850643,273.645,106.7,2004,119525,221975,3,1.5,None,Single Family Home,Residential,21,3200.562324,2.564620431,4098
10000730,"3112 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,334000,Y,53.46165329,-113.3849514,273.645,106.7,2004,116900,217100,3,1.5,Partially Finished,Single Family Home,Residential,21,3130.27179,2.564620431,4008
10000731,"3110 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,345000,Y,53.46165302,-113.3848385,273.645,112.6,2004,120750,224250,3,1.5,Finished,Single Family Home,Residential,21,3063.943162,2.430239787,4140
10000732,"3108 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,345000,Y,53.46165274,-113.3847256,273.645,112.6,2004,120750,224250,3,1.5,Partially Finished,Single Family Home,Residential,21,3063.943162,2.430239787,4140
10000733,"3106 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,338000,Y,53.46165248,-113.3846127,273.646,112.6,2003,118300,219700,3,1.5,Unfinished,Condominium,Residential,22,3001.776199,2.430248668,4056
10000734,"3104 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,343000,Y,53.4616522,-113.3844998,273.643,112.6,2003,120050,222950,3,1.5,Unfinished,Single Family Home,Owner Occupied,22,3046.181172,2.430222025,4116
10000735,"3036 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46165193,-113.3843869,273.645,106.7,2003,116200,215800,3,1.5,Partially Finished,Condominium,Residential,22,3111.527648,2.564620431,3984
10000736,"3034 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46165165,-113.384274,273.228,106.7,2003,116200,215800,3,1.5,Partially Finished,Condominium,Residential,22,3111.527648,2.560712277,3984
10000737,"3032 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46165139,-113.3841611,273.645,106.7,2003,116200,215800,3,1.5,Partially Finished,Single Family Home,Residential,22,3111.527648,2.564620431,3984
10000738,"3030 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,332000,Y,53.46165111,-113.3840481,273.645,106.7,2003,116200,215800,3,1.5,Unfinished,Single Family Home,Residential,22,3111.527648,2.564620431,3984
10000739,"3028 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,357000,Y,53.46165084,-113.3839352,273.645,112.7,2003,124950,232050,3,2,Unfinished,Condominium,Owner Occupied,22,3167.701863,2.428083407,4284
10000740,"3026 31 AVENUE NW Edmonton, AB",SILVER BERRY,Sspomitapi Ward,349500,Y,53.46165056,-113.3838223,273.645,112.7,2003,122325,227175,3,1.5,None,Single Family Home,Residential,22,3101.153505,2.428083407,4194
